#
# Full target list for orbit 75, sector 34
# Created Wed Feb  3 18:29:49 EST 2021 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
686654,2,4,13.27,119.6667,-16.5370
687783,2,4,11.79,119.6240,-15.9040
688081,2,4,9.12,119.6013,-15.7523
688900,2,4,11.16,119.5583,-15.2822
689318,2,4,8.21,119.6067,-15.0219
690094,2,4,16.60,119.5707,-14.5208
690774,2,4,11.09,119.6087,-14.0962
691161,2,4,11.52,119.6295,-13.8501
691901,2,4,15.81,119.6058,-13.3725
693151,2,4,11.19,119.6452,-12.5560
757027,2,4,11.47,119.7585,-12.5172
757030,2,4,12.34,119.7438,-12.5203
758285,2,4,7.97,119.7163,-13.3160
759171,2,4,7.85,119.7611,-13.8970
760421,2,4,11.63,119.7607,-14.6871
765807,2,4,11.54,119.7174,-17.5459
765829,2,4,11.26,119.7386,-17.5557
778972,1,2,8.05,134.7838,-5.8423
779813,1,2,9.12,134.7942,-4.0302
779952,1,2,11.15,134.8152,-3.7163
780186,1,2,13.14,134.7425,-3.1445
803976,2,2,11.13,130.3353,-25.0942
804141,2,2,8.97,130.2896,-24.9831
816310,1,2,10.24,134.7868,-2.3411
816354,1,2,9.79,134.8055,-2.2207
816793,1,3,15.54,134.8047,-0.9793
816939,1,3,8.04,134.7754,-0.6239
817064,1,3,10.63,134.7355,-0.2412
818218,1,2,11.36,134.9463,-2.5519
818404,1,2,9.64,134.9431,-2.9945
818595,1,2,10.43,134.9202,-3.4031
819942,1,2,10.22,134.9903,-5.4011
820148,1,2,8.09,135.0688,-4.9368
823128,2,3,8.23,123.8517,-16.6438
823409,2,3,9.73,123.7793,-16.4392
823820,2,3,9.41,123.8626,-16.1402
827160,2,3,5.17,123.8897,-13.6243
829147,2,3,8.22,123.7945,-11.9309
829723,2,3,8.65,123.8980,-12.4221
830131,2,3,10.60,124.0022,-12.7683
858644,1,3,9.16,135.0614,-0.2746
860100,1,2,11.02,135.1800,-3.3556
860526,1,2,9.69,135.1955,-4.3708
861608,1,2,10.08,135.2974,-5.0540
862763,1,2,11.29,135.3081,-2.3896
862922,1,2,10.33,135.2059,-1.9580
863395,1,3,10.71,135.2073,-0.8892
863860,1,3,8.13,135.5781,-0.1505
864120,1,3,10.55,135.6314,-0.8793
864738,1,2,7.01,135.6005,-2.3660
867234,2,2,10.99,130.5073,-25.0011
868177,2,2,8.81,130.4475,-25.6761
871743,2,2,11.76,130.4122,-28.0565
872508,2,2,11.43,130.4287,-28.5410
872755,2,2,8.11,130.5393,-28.6816
874892,2,2,8.34,130.4431,-29.9512
877333,2,3,8.18,123.9218,-15.4010
878656,2,3,10.48,123.9233,-16.3285
885808,2,3,8.18,127.0842,-16.7207
889317,2,3,11.53,127.0915,-14.9493
889888,2,3,12.08,127.0629,-14.3428
889903,2,3,10.56,127.1009,-14.3320
890211,2,3,10.61,127.0019,-14.0182
890653,2,3,7.54,127.0991,-13.5551
890962,2,3,8.39,127.0434,-13.2339
891503,2,3,7.97,127.0865,-12.6668
891721,1,2,11.25,135.6402,-3.0678
891787,1,2,10.02,135.5815,-3.2246
