#
# Full target list for orbit 195, sector 94
# Created Thu Jun  5 10:48:57 EDT 2025 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
6286534,1,1,8.11,282.7621,-50.1642
6288424,1,1,11.84,282.9193,-48.6927
6350228,1,1,12.25,283.3798,-48.0117
6402381,1,1,6.48,283.6352,-49.8793
6404965,1,1,11.98,283.6649,-47.9945
6406215,1,1,8.16,283.7918,-48.7066
6406550,1,1,7.21,283.6916,-48.9478
6408097,1,1,12.83,283.7378,-50.0550
6524232,1,1,5.91,284.1334,-48.9925
6526871,1,1,8.02,284.1709,-51.0276
6593029,1,1,12.39,284.0522,-53.5881
6593243,1,1,14.04,284.1440,-53.7965
6595696,1,1,9.48,284.3645,-51.8426
6663331,1,1,13.29,284.3998,-49.1385
6665844,1,1,13.99,284.4152,-51.0837
6667908,1,1,10.00,284.4045,-52.8506
6668335,1,1,12.25,284.4503,-53.2263
6669806,1,1,8.20,284.6724,-53.2787
6670156,1,1,4.91,284.6159,-52.9387
6725846,1,1,5.55,284.7208,-48.5059
6727178,1,1,8.94,284.7827,-48.2780
6728857,1,1,8.25,284.8173,-49.5033
6764171,1,1,10.27,285.1067,-50.2355
6766943,1,1,8.23,285.0400,-48.5816
6898572,1,1,10.63,285.4499,-50.0617
6898578,1,1,9.99,285.4515,-50.0583
6940755,1,1,11.78,285.5488,-51.5027
6942142,1,1,8.29,285.5623,-52.6748
6943013,1,1,7.74,285.5857,-53.5080
6943833,1,1,8.54,285.7907,-53.5692
6945699,1,1,8.06,285.7913,-51.7742
7014733,1,1,5.86,285.8641,-50.3168
7015521,1,1,14.39,285.9856,-50.9713
7015571,1,1,4.90,285.9903,-51.0197
7018768,1,1,9.93,285.9087,-53.9447
7084946,1,1,5.77,286.1668,-48.4041
7088082,1,1,14.62,286.3566,-49.9408
7088246,1,1,13.29,286.3668,-50.0674
8194633,1,2,8.02,311.3483,-41.5709
8196058,1,2,8.28,311.3688,-38.0655
24693667,3,4,12.15,34.6564,-77.7578
24695044,3,4,10.99,34.8399,-72.7091
24703769,3,4,11.86,24.9771,-71.9070
24706089,3,4,8.00,25.7738,-69.5726
24706893,3,4,8.21,25.9829,-71.4666
24750915,3,4,8.62,26.1784,-70.5601
24751229,3,4,11.16,26.4029,-71.7714
25063296,4,1,10.61,60.0687,-71.2315
25063986,4,1,10.06,60.0799,-68.9669
25064377,4,1,10.43,59.9667,-67.6895
25064731,4,1,9.17,59.9243,-66.6278
25064848,4,1,9.91,59.9063,-66.2474
25065471,4,1,10.25,60.3078,-67.5572
25077654,4,1,10.92,60.3402,-67.7027
25077712,4,1,12.35,60.3652,-67.9061
25078120,4,1,10.68,60.1681,-69.2898
25078523,4,1,17.63,60.4849,-70.5946
25078597,4,1,11.75,60.3430,-70.8621
25078674,4,1,6.53,60.1825,-71.1666
25078884,4,1,11.23,60.3147,-71.8762
25078924,4,1,10.71,60.9310,-65.9728
25079689,4,1,11.15,60.8585,-68.3516
25079777,4,1,11.30,60.9556,-68.5723
25079928,4,1,11.77,60.9514,-69.0570
25080362,4,1,11.20,60.8212,-70.5030
25080435,4,1,9.66,60.7910,-70.7598
25080787,4,1,9.85,61.1941,-71.8804
25080867,4,1,9.78,61.0908,-71.5587
25081005,4,1,10.95,61.1646,-71.1439
25081091,4,1,9.91,61.0591,-70.8758
25081407,4,1,10.62,61.3304,-69.7218
25081575,4,1,9.96,61.3045,-69.1118
25081629,4,1,14.10,61.1867,-68.9049
25081729,4,1,11.90,61.2298,-68.5370
25081845,4,1,12.20,61.1251,-68.1033
25116119,4,1,9.71,61.2767,-66.8057
25116373,4,1,8.07,61.2365,-65.9500
25116423,4,1,11.93,61.5039,-66.0801
25116563,4,1,10.79,61.5050,-66.5541
25116696,4,1,10.14,61.5239,-67.1063
25116870,4,1,11.06,61.6155,-67.7724
25117242,4,1,9.71,61.6394,-69.2699
25117273,4,1,9.19,61.3880,-69.4004
25117645,4,1,11.40,61.4174,-70.8545
25117741,4,1,11.18,61.5951,-71.2161
25117756,4,1,9.88,61.4765,-71.2690
25118098,4,1,9.64,61.7916,-71.5135
25118739,4,1,11.14,61.8710,-69.2567
25118797,4,1,9.29,61.9398,-69.0526
25118964,4,1,12.03,61.9334,-68.4196
25131718,4,1,11.65,62.1504,-66.5596
25131760,4,1,11.34,62.2030,-66.7398
25131889,4,1,12.13,62.2077,-67.1806
25131892,4,1,11.42,62.2069,-67.1822
25132222,4,1,9.30,62.0004,-68.3614
25132314,4,1,8.03,62.1286,-68.7022
25132694,4,1,9.21,61.9839,-70.2252
25132720,4,1,11.63,61.9857,-70.3031
25132754,4,1,10.30,62.1381,-70.4346
25132832,4,1,12.62,62.1380,-70.6924
25132893,4,1,10.68,62.0399,-70.9808
25132999,4,1,10.81,62.0298,-71.4495
25133016,4,1,13.45,62.2001,-71.5020
25133052,4,1,8.15,62.1405,-71.6391
25133068,4,1,9.45,62.0870,-71.6983
25133286,4,1,13.58,62.2986,-71.2948
25133604,4,1,13.20,62.3284,-70.0039
25133636,4,1,10.62,62.4674,-69.8557
25134054,4,1,11.20,62.5154,-68.3610
25134105,4,1,12.62,62.4618,-68.1811
25134376,4,1,8.94,62.4962,-67.3280
25134377,4,1,8.32,62.5144,-67.3263
25134567,4,1,11.50,62.4215,-66.6228
25153041,4,1,9.36,63.1389,-70.6392
25153109,4,1,8.92,63.0169,-70.3890
25153167,4,1,13.57,63.0755,-70.1657
25153316,4,1,11.43,63.0784,-69.6051
25153404,4,1,10.69,63.1268,-69.3084
25153635,4,1,14.70,62.9748,-68.5590
25153759,4,1,17.32,63.0190,-68.1525
25154170,4,1,12.46,62.8963,-66.6994
25154301,4,1,11.18,63.1537,-66.1759
25154831,4,1,10.32,63.2604,-67.5395
25155310,4,1,10.61,63.3752,-69.2264
25155340,4,1,11.81,63.2629,-69.3329
