#
# Full target list for orbit 163, sector 78
# Created Wed Mar 20 09:46:29 EDT 2024 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
7546165,2,4,8.87,258.5710,45.6523
8347068,1,1,5.68,245.1457,34.6276
8347074,1,1,15.82,245.2156,34.6376
8347908,1,1,8.08,245.3131,34.6360
8348911,1,1,13.50,245.2802,31.5771
8395677,1,1,4.03,245.5235,30.8927
8395801,1,1,9.14,245.4833,31.2087
8396093,1,1,8.25,245.4197,32.0483
8396828,1,1,18.14,245.5519,34.1962
8398131,1,1,3.42,245.5893,33.7988
8398178,1,1,3.94,245.6217,33.7038
8399874,1,1,5.30,245.7712,30.8502
8412225,1,1,6.34,245.7356,32.3330
8413490,1,1,17.63,245.8729,35.9076
8444713,1,1,10.28,246.1577,34.9567
8445177,1,1,16.77,246.1825,33.6399
8445641,1,1,15.79,246.2042,32.2838
8445665,1,1,16.74,246.1540,32.2141
8448962,1,1,16.96,246.4926,35.1766
8481418,1,1,8.37,246.4515,30.2646
8484425,1,1,8.44,246.7619,34.0021
8484602,1,1,9.93,246.7555,33.4751
8499834,1,1,8.29,246.8346,32.3525
8502091,1,1,8.24,246.9765,33.1966
8502290,1,1,5.94,246.9903,32.6994
8542957,1,1,8.68,247.1238,30.6248
8544602,1,1,8.75,247.1776,35.1072
8578224,1,1,8.37,247.6297,32.7406
8578906,1,1,16.18,247.5842,30.8820
8579668,1,1,6.64,247.7298,30.9409
8589330,1,1,4.65,247.7615,35.2250
8591994,1,1,8.64,247.9978,30.2763
8592033,1,1,9.99,248.0230,30.3859
8592244,1,1,9.29,247.9601,31.0160
8593371,1,1,8.30,248.0373,34.2990
8623751,1,1,7.52,248.3022,30.9076
8624617,1,1,11.35,248.2818,33.5237
8625175,1,1,7.54,248.2196,35.0749
8669451,1,1,8.95,248.4115,32.0122
8669966,1,1,6.65,248.3711,30.4990
8670333,1,1,12.91,248.5502,30.2618
8670969,1,1,8.41,248.6007,32.0191
8671649,1,1,16.84,248.5226,33.8461
8673277,1,1,7.44,248.7585,33.2130
8674013,1,1,8.02,248.7779,31.0830
10242483,4,4,9.47,27.4061,64.3260
10506521,4,4,8.26,28.6225,64.7932
10507330,4,4,11.08,28.6578,64.5698
10792081,4,4,10.02,29.1988,65.7701
11057523,4,4,7.43,29.4028,65.4101
11333775,4,4,13.21,30.2258,64.9449
11997346,4,4,6.56,31.1671,65.1033
12554500,4,4,8.42,33.4033,65.4264
12555973,4,4,15.01,33.4931,65.8397
12711731,4,2,5.97,342.8730,62.9719
12715240,4,2,5.69,342.8457,61.6970
12789690,4,2,11.42,343.0338,60.6690
12790306,4,2,6.86,343.1907,60.9162
12791836,4,2,17.04,343.1030,61.3919
12794506,4,2,8.56,343.1406,62.3132
