#
# Full target list for orbit 83, sector 38
# Created Mon May 17 12:49:29 EDT 2021 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
101,1,4,11.28,218.7534,-29.7862
185,1,4,11.64,218.7429,-29.6293
358,1,4,9.29,218.7989,-29.3487
382,1,4,10.17,218.8319,-29.3145
1307,1,4,10.15,218.8137,-27.8589
1608,1,4,8.78,218.7851,-27.3467
1886,1,4,11.58,218.7472,-26.8659
1981,1,4,10.75,218.8089,-26.7107
2082,1,4,10.59,218.7428,-26.5447
3709,1,4,8.43,218.8763,-24.3452
4037,1,4,15.57,218.9500,-24.9030
4328,1,4,10.88,218.8798,-25.4432
5422,1,4,14.09,218.8621,-27.4178
5780,1,4,10.04,218.9540,-28.0453
6714,1,4,8.29,218.9592,-29.5148
7018,1,4,11.49,219.0319,-29.9139
7167,1,4,12.73,219.0342,-29.6589
7628,1,4,11.28,219.0597,-29.0332
7800,1,4,11.41,219.0029,-28.7641
8567,1,4,15.85,219.0559,-27.6777
8842,1,4,15.10,219.0305,-27.2208
10102,1,4,9.50,219.0640,-25.1211
10475,1,4,8.49,219.0629,-24.3905
11001,1,4,8.02,219.1783,-24.4754
11582,1,4,8.99,219.1572,-25.5233
12190,1,4,9.05,219.1650,-26.5791
13105,1,4,11.39,219.1412,-28.1003
13484,1,4,11.38,219.1470,-28.7249
13564,1,4,9.20,219.1387,-28.8644
13727,1,4,7.31,219.2026,-29.1150
13764,1,4,8.72,219.1476,-29.1885
14425,1,4,8.84,219.3729,-29.6853
14458,1,4,14.91,219.2804,-29.6426
14756,1,4,14.51,219.3311,-29.2485
14974,1,4,14.62,219.3148,-28.9015
15093,1,4,7.79,219.2563,-28.7219
15395,1,4,9.05,219.2781,-28.2410
15732,1,4,10.39,219.2746,-27.6831
16056,1,4,11.14,219.2740,-27.1285
17740,1,4,10.39,219.3425,-24.3070
18647,1,4,11.48,219.5061,-25.3416
19706,1,4,11.16,219.4213,-27.1869
20005,1,4,9.77,219.5028,-27.6682
20525,1,4,11.12,219.4345,-28.5043
20760,1,4,10.12,219.4196,-28.8599
21074,1,4,8.53,219.3929,-29.3677
22167,1,4,10.38,219.5157,-28.9167
22370,1,4,11.73,219.5562,-28.6195
22467,1,4,10.33,219.5952,-28.4758
22776,1,4,10.86,219.6019,-28.0019
23369,1,4,12.95,219.5219,-27.0114
23505,1,4,11.45,219.5499,-26.7942
24963,1,4,10.92,219.6132,-24.5759
27092,1,4,9.85,219.7424,-26.7301
27151,1,4,9.65,219.7662,-26.8245
27507,1,4,10.56,219.7765,-27.3485
27556,1,4,10.94,219.6628,-27.4252
27771,1,4,12.26,219.6977,-27.7182
27890,1,4,10.99,219.6897,-27.8949
27991,1,4,10.18,219.7163,-28.0367
27998,1,4,13.31,219.6511,-28.0528
29465,1,4,8.13,219.8457,-29.6773
29836,1,4,11.12,219.8542,-29.1017
31025,1,4,10.88,219.8889,-27.2568
31122,1,4,9.72,219.8685,-27.1073
31287,1,4,11.30,219.9079,-26.8483
31655,1,4,12.72,219.8805,-26.4034
32437,1,4,9.29,219.8007,-25.0721
33905,1,4,11.83,220.0063,-25.2427
34172,1,4,9.53,219.9985,-25.7124
34563,1,4,14.68,219.9107,-26.2708
34819,1,4,11.49,220.0285,-26.5731
34884,1,4,9.54,219.9178,-26.6663
34900,1,4,8.95,219.9461,-26.6983
34920,1,4,6.52,219.9208,-26.7239
35524,1,4,11.02,220.0284,-27.6207
35543,1,4,11.64,219.9641,-27.6540
37722,1,4,11.00,220.0718,-29.3192
37732,1,4,7.36,220.1052,-29.3018
38569,1,4,8.17,220.1011,-28.1403
38731,1,4,11.14,220.0913,-27.8797
38752,1,4,13.96,220.0759,-27.8594
39400,1,4,11.16,220.0700,-26.9861
39637,1,4,9.44,220.1340,-26.6403
39656,1,4,11.37,220.1346,-26.6141
39736,1,4,10.94,220.1069,-26.5083
39896,1,4,6.95,220.1045,-26.2557
39945,1,4,14.64,220.0637,-26.1786
40014,1,4,13.54,220.1570,-26.0900
40238,1,4,9.47,220.1116,-25.7614
41111,1,4,8.64,220.1261,-24.3264
41968,1,4,9.70,220.2675,-24.9117
42313,1,4,9.14,220.2619,-25.4080
42316,1,4,14.20,220.2299,-25.4174
42399,1,4,9.95,220.2262,-25.5477
42426,1,4,11.23,220.2682,-25.5832
42720,1,4,9.96,220.2116,-26.0619
42817,1,4,12.13,220.1776,-26.1857
42969,1,4,6.91,220.2324,-26.4287
42981,1,4,13.23,220.1841,-26.4541
43172,1,4,8.59,220.1803,-26.7295
46247,1,4,13.09,220.3417,-28.8400
46937,1,4,11.62,220.4050,-27.8594
48324,1,4,9.35,220.3538,-25.8384
48652,1,4,13.98,220.3974,-25.3373
48767,1,4,11.70,220.3624,-25.1621
48864,1,4,10.59,220.3534,-25.0047
