#
# Full target list for orbit 215, sector 102
# Created Wed Mar 11 13:00:50 EDT 2026 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
1608,1,3,8.78,218.7851,-27.3467
7154,1,3,12.93,219.0065,-29.6693
8567,1,3,15.85,219.0559,-27.6776
13764,1,3,8.72,219.1476,-29.1885
15395,1,3,9.05,219.2781,-28.2410
15480,1,3,9.62,219.3139,-28.0998
28465,1,3,9.57,219.7506,-28.7231
29465,1,3,8.13,219.8457,-29.6773
4030832,2,2,9.11,246.1889,-53.4644
4040541,2,2,15.63,246.1912,-53.7367
7413227,1,3,9.46,212.6478,-27.9931
7437395,1,3,16.23,212.8039,-26.4729
7439480,1,3,13.07,212.9288,-29.9749
7439481,1,3,14.06,212.9285,-29.9739
7440160,1,3,5.80,212.8933,-28.8855
7442000,1,3,9.56,212.8820,-25.8635
7442065,1,3,8.11,212.9289,-25.7464
7470884,1,3,8.39,213.1562,-27.4322
7470978,1,3,4.05,213.1917,-27.2614
7475132,2,2,5.87,246.5944,-53.4325
7549361,1,3,5.32,213.3054,-26.6124
7551387,1,3,14.45,213.4592,-29.8897
7587123,1,3,8.03,213.6635,-26.4051
7587203,1,3,15.81,213.5691,-26.5506
10537428,2,2,16.71,247.1090,-53.8385
25425217,1,4,4.89,192.6712,-33.9995
25484487,1,4,8.01,192.8007,-35.9003
25485058,1,4,5.80,192.9865,-35.0824
25488580,1,4,8.56,192.9286,-32.0453
30019744,1,4,11.73,196.4637,-36.9499
30019872,1,4,10.54,196.4726,-37.1139
30022867,1,4,8.24,196.4864,-41.0401
30023898,1,4,4.69,196.6466,-41.5886
30066566,1,4,17.17,206.4550,-35.4850
30067072,1,4,8.21,206.4413,-34.7453
30067436,1,4,15.25,206.4540,-34.1785
30069525,1,3,8.17,206.3736,-30.4386
30071355,1,4,16.69,196.6775,-36.5143
30072900,1,4,5.56,196.7281,-37.5499
30098693,1,4,10.33,206.5609,-35.7510
30116867,1,4,10.83,196.9421,-35.9972
30116886,1,4,8.43,196.9686,-35.9565
30119120,1,4,12.05,197.1022,-39.0687
30119875,1,4,8.11,197.1213,-39.9155
30169733,1,3,9.26,206.8220,-31.0934
30180071,1,4,9.09,197.3018,-38.5813
30181300,1,4,8.62,197.1689,-36.9563
30199562,1,4,6.07,207.2247,-35.7055
30199784,1,4,14.93,207.2595,-35.4106
30201932,1,3,8.46,207.1896,-32.2096
30202563,1,3,17.77,207.2085,-31.1433
30245307,1,3,12.15,207.4289,-31.3424
