#
# Full target list for orbit 169, sector 81
# Created Thu Jun 13 10:45:42 EDT 2024 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
558452,1,3,6.68,299.9230,-1.9706
597917,1,3,8.01,300.1093,-5.6816
600561,1,3,5.86,300.2025,-4.3118
604631,1,3,8.19,300.2285,-1.6072
627663,1,2,8.68,300.1518,-0.1979
632680,1,3,8.90,300.3132,-2.5433
634314,1,3,12.70,300.2952,-3.6057
637142,1,3,17.15,300.3194,-5.4970
704847,1,3,10.20,300.5100,-1.9115
804883,1,3,13.64,300.6780,-1.8715
808243,1,2,13.42,300.7378,-0.0468
815136,1,3,8.09,300.7310,-4.4797
853847,1,3,9.04,300.8137,-5.7827
7548287,3,4,14.09,272.1770,46.3306
7548817,3,4,12.04,272.2671,45.3369
7578878,3,4,9.79,272.1681,44.6296
7583660,3,4,12.02,272.5377,47.8757
7584049,3,4,8.50,272.5283,47.0887
7584971,3,4,8.09,272.5415,45.2209
7617177,3,4,8.59,272.6429,42.0301
7618785,3,4,5.99,272.7084,44.5982
7619197,3,4,8.08,272.7299,45.3263
7620095,3,4,8.59,272.6742,46.9816
7620704,3,4,5.81,272.8927,47.6596
7622101,3,4,17.50,272.9312,44.9170
7622763,3,4,8.11,272.9530,43.6974
7675859,3,4,16.30,273.0948,43.3524
7679733,3,4,7.93,273.0207,46.7361
7681574,3,4,12.48,273.2403,47.3362
7686889,3,4,8.10,273.2053,42.6235
7694175,3,4,8.25,273.3483,45.5908
7694184,3,4,15.44,273.3733,45.6046
7694690,3,4,8.64,273.4251,46.4835
7718774,3,4,9.13,274.0833,44.6270
7800921,3,4,9.37,274.8280,43.5051
7802263,3,4,8.13,275.2519,47.7761
7802513,3,4,9.95,275.2494,47.3917
7851729,3,4,10.98,275.2582,44.6452
7854182,3,4,9.06,275.5485,47.5691
7854325,3,4,16.16,275.5746,47.3792
7856273,3,4,8.10,275.4568,44.6774
7857074,3,4,8.13,275.4305,43.5883
7897892,3,4,14.10,275.6786,43.3441
7900693,3,4,8.83,275.5995,47.0242
7901767,3,4,15.61,275.8743,47.2931
9495646,1,4,15.27,308.6039,-9.9269
9555935,1,4,8.25,308.8379,-7.2020
9600667,1,4,12.80,309.0788,-10.6017
