#
# Full target list for orbit 137, sector 65
# Created Thu Apr 13 12:22:52 EDT 2023 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
13727,1,4,7.31,219.2026,-29.1152
13764,1,4,8.72,219.1476,-29.1885
15093,1,4,7.79,219.2564,-28.7219
15480,1,4,9.62,219.3139,-28.0998
29465,1,4,8.13,219.8457,-29.6773
34920,1,4,6.52,219.9208,-26.7240
38569,1,4,8.17,220.1011,-28.1403
38731,1,4,11.14,220.0912,-27.8798
40014,1,4,13.54,220.1569,-26.0901
40238,1,4,9.47,220.1116,-25.7614
42969,1,4,6.91,220.2324,-26.4287
43172,1,4,8.59,220.1803,-26.7294
51431,1,4,11.67,220.5224,-26.7772
51432,1,4,11.37,220.5249,-26.7783
52357,1,4,5.75,220.4882,-28.0657
53045,1,4,5.90,220.5039,-28.9430
53834,1,4,8.92,220.6390,-29.9165
55344,1,4,5.99,220.6075,-27.7874
58192,1,4,7.15,220.7148,-24.4921
58487,1,4,5.70,220.8063,-24.9978
58548,1,4,7.72,220.7912,-25.1104
61001,1,4,16.28,220.7254,-28.8002
63289,1,4,9.82,220.9196,-28.0309
63460,1,4,7.77,220.9224,-27.7715
63736,1,4,8.97,220.8410,-27.3549
64693,1,4,9.84,220.8731,-25.9565
66066,1,4,8.82,220.9735,-24.0794
66094,1,4,5.52,221.0736,-24.1286
68069,1,4,12.70,221.0605,-27.2908
69228,1,4,9.58,221.0271,-28.9504
70380,1,4,8.40,221.2383,-29.3349
72219,1,4,9.71,221.2217,-26.8957
72677,1,4,15.11,221.2149,-26.2167
74676,1,4,8.57,221.2725,-24.6351
74774,1,4,8.81,221.3609,-24.7945
75467,1,4,8.20,221.2651,-25.8286
78743,1,4,9.84,221.4553,-29.7019
79655,1,4,9.89,221.4675,-28.6131
81003,1,4,7.79,221.3851,-26.9428
81266,1,4,9.84,221.4476,-26.5706
81633,1,4,9.65,221.4627,-26.0665
82063,1,4,6.52,221.5014,-25.4451
82066,1,4,4.83,221.4993,-25.4439
88375,1,4,8.98,221.7617,-28.7670
89462,1,4,8.69,221.7649,-27.4804
92193,1,4,10.76,221.8830,-24.2015
93155,1,4,5.64,221.8439,-25.6244
99010,1,4,5.78,221.9898,-26.6462
99433,1,4,4.42,221.9370,-26.0876
