#
# Full target list for orbit 135, sector 64
# Created Wed Mar 22 13:44:16 EDT 2023 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
1668887,1,4,13.78,195.5369,-17.8182
1693561,1,4,8.76,195.6815,-16.0243
1694042,1,4,11.30,195.6119,-17.4897
1694043,1,4,11.61,195.6158,-17.4903
1727745,1,4,7.22,195.9118,-16.3368
1728294,1,4,11.89,196.8791,-17.5502
1735555,1,4,14.22,197.1378,-17.5098
1758044,1,4,10.38,197.2894,-15.9093
1758323,1,4,8.71,197.2840,-16.7513
1758607,1,4,8.02,197.2688,-17.6765
2453945,1,4,9.07,193.6834,-16.2713
2471507,1,4,8.99,193.9951,-14.9922
2471579,1,4,6.18,193.9717,-15.3270
2489981,1,4,17.81,194.3038,-15.6878
2490883,1,4,7.44,194.3956,-17.3951
2491304,1,4,15.48,194.3306,-15.9397
2518982,1,4,8.02,194.5437,-16.7722
2519257,1,4,8.70,194.5030,-17.6811
5914520,1,4,7.81,193.3148,-18.5274
5915129,1,4,17.04,193.3436,-20.1815
5915144,1,4,8.13,193.2909,-20.2147
5966772,1,4,10.48,193.3981,-23.1200
5966788,1,4,8.18,193.2776,-23.1662
5969274,1,4,6.89,193.5010,-18.0376
5970086,1,4,5.11,193.6257,-20.0980
5981829,1,4,9.10,193.6854,-21.3112
5982485,1,4,8.14,193.7774,-19.4751
5984440,1,4,8.07,193.8494,-21.7496
5985469,1,4,9.26,193.9733,-23.5965
6010784,1,4,13.21,193.9427,-18.7364
6011346,1,4,8.93,194.0541,-18.7538
6012146,1,4,11.68,194.1461,-21.0371
6012158,1,4,9.02,194.1645,-21.0702
6012575,1,4,10.31,194.0535,-22.0848
6013637,1,4,2.17,199.7309,-23.1718
6034594,1,4,9.96,199.6620,-18.2280
6034975,1,4,12.16,199.8623,-18.6835
6035158,1,4,8.48,199.8298,-19.1313
6036167,1,4,16.13,199.8531,-21.8016
6038264,1,4,8.45,199.9705,-20.5654
6076510,1,4,8.96,199.9943,-19.8542
6079610,1,4,5.61,200.1881,-23.7637
6080339,1,4,12.58,200.2868,-21.9648
6115428,1,4,6.16,200.3735,-19.4893
6116091,1,4,14.86,200.3152,-21.4549
6116592,1,4,6.73,200.3483,-22.7940
6117698,1,4,9.23,200.4518,-22.2953
6119182,1,4,8.33,200.5165,-17.9291
6124771,1,3,16.26,210.6790,-22.2510
6126280,1,3,8.38,210.8099,-22.3862
6177637,1,3,5.85,210.9711,-22.4215
6179488,1,3,8.08,211.0304,-21.3135
6227965,1,3,16.81,211.2305,-22.4394
6233337,1,3,8.85,211.4997,-22.5999
7413227,1,3,9.46,212.6478,-27.9931
7414706,1,3,15.81,212.7003,-25.3093
7437395,1,3,16.23,212.8039,-26.4729
7439481,1,3,14.06,212.9285,-29.9739
7440160,1,3,5.80,212.8933,-28.8855
7442000,1,3,9.56,212.8821,-25.8634
7442065,1,3,8.11,212.9289,-25.7464
7442378,1,3,11.54,212.9638,-25.1905
7442802,1,3,8.68,212.9206,-24.3227
7443207,1,3,12.87,213.0786,-24.3130
7443229,1,3,5.16,213.1025,-24.3634
7469284,1,3,9.14,213.0381,-29.7281
7469487,1,3,9.77,213.1584,-29.8004
7470884,1,3,8.39,213.1562,-27.4322
7470978,1,3,4.05,213.1917,-27.2614
7472542,1,3,10.72,213.1341,-24.3183
7472566,1,3,11.00,213.1959,-24.2542
7472629,1,3,9.35,213.1747,-24.1201
7549361,1,3,5.32,213.3053,-26.6124
7551387,1,3,14.45,213.4592,-29.8897
7587123,1,3,8.03,213.6635,-26.4050
7587203,1,3,15.81,213.5691,-26.5506
7588350,1,3,9.95,213.5995,-28.5193
9258414,1,1,11.81,190.4753,-26.9901
9259518,1,4,12.50,190.4502,-24.0438
9259540,1,4,13.64,190.4596,-23.9867
9259548,1,4,11.37,190.4771,-23.9614
9259565,1,4,11.14,190.5795,-23.8777
9259591,1,4,15.64,190.6788,-24.0105
9259626,1,4,15.00,190.6258,-24.1186
9259646,1,4,11.30,190.6629,-24.1741
9259676,1,4,12.94,190.6534,-24.2658
9259687,1,4,15.75,190.6114,-24.3114
9275166,1,1,10.46,190.7619,-28.6840
9277748,1,4,4.55,190.8045,-24.9906
9278109,1,4,8.91,190.7094,-24.4072
9278111,1,4,12.94,190.7496,-24.4053
9278195,1,4,12.47,190.7047,-24.2694
9278232,1,4,11.99,190.7948,-24.2064
9278458,1,4,11.52,190.8806,-23.9867
9278551,1,4,10.02,190.8539,-24.1424
9278572,1,4,10.77,190.9158,-24.1595
9278578,1,4,12.74,190.9062,-24.1729
9278674,1,4,12.98,190.8749,-24.3668
9279365,1,4,15.59,190.8789,-25.4322
9281587,1,1,7.73,190.9531,-28.7025
