#
# Full target list for orbit 115, sector 54
# Created Thu Jun 23 09:15:48 EDT 2022 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
560057,1,1,8.30,299.9263,-1.0281
563190,1,1,8.10,300.0520,-0.5475
565329,1,1,13.98,300.0706,-1.7895
597917,1,4,8.01,300.1093,-5.6816
600268,1,4,9.38,300.2287,-4.5266
600499,1,4,10.72,300.1482,-4.3592
600510,1,4,11.85,300.1522,-4.3540
600561,1,4,5.86,300.2025,-4.3118
601765,1,4,10.14,300.2338,-3.4931
601953,1,4,11.49,300.1820,-3.3860
604631,1,1,8.19,300.2285,-1.6072
604736,1,1,10.58,300.1587,-1.5446
605648,1,1,8.60,300.2402,-1.0146
628364,1,1,11.90,300.2879,-0.0070
634314,1,4,12.70,300.2952,-3.6057
695117,1,4,9.06,300.3934,-3.8232
695739,1,4,9.69,300.3716,-3.4232
698376,1,1,8.49,300.4195,-1.6757
698382,1,1,8.33,300.4040,-1.6714
704063,1,1,12.44,300.4980,-1.3964
750523,1,4,19.64,300.7108,-5.3651
751636,1,4,9.55,300.6983,-4.5987
751640,1,4,13.35,300.7004,-4.5962
753603,1,4,10.72,300.6848,-3.2176
754698,1,4,9.49,300.6470,-2.4803
806548,1,1,8.18,300.6048,-0.8450
806892,1,1,9.59,300.6667,-0.6444
808372,1,1,13.43,300.7699,-0.1155
810162,1,1,10.27,300.7260,-1.1367
814846,1,4,13.36,300.7368,-4.2972
815136,1,4,8.09,300.7310,-4.4797
853847,1,4,9.04,300.8137,-5.7827
2692476,1,3,15.46,289.4526,-6.9279
2693184,1,3,9.40,289.4571,-7.0736
2801146,1,3,13.07,289.5135,-9.9167
2814651,1,3,8.20,289.6191,-10.6933
2885952,1,3,8.08,289.6141,-7.0649
2983771,1,3,9.66,289.7781,-6.9897
3065075,1,3,13.16,289.6800,-8.8420
3073875,1,3,9.56,289.6946,-10.8690
3073982,1,3,7.67,289.7194,-10.8934
3191974,1,3,9.00,289.8649,-10.3197
3196030,1,3,13.09,289.8899,-9.3713
3197834,1,3,8.13,289.8241,-8.9460
3271386,1,3,9.52,289.8980,-8.7618
3288101,1,3,11.19,289.7929,-6.9037
3396651,1,3,5.08,290.0117,-6.6281
3397540,1,3,9.89,289.9807,-6.8177
3399307,1,3,14.60,289.9925,-7.1820
3403454,1,3,12.17,289.9553,-8.0625
3409107,1,3,7.86,289.9996,-9.3256
3409491,1,3,7.09,290.0112,-9.4117
3409665,1,3,7.87,289.9699,-9.4515
3409798,1,3,8.40,290.0137,-9.4814
3473481,1,3,11.08,289.9457,-11.4725
3480663,1,3,4.25,290.1029,-10.5604
3564624,1,3,8.33,290.1424,-8.2693
3565363,1,3,10.08,290.0539,-8.1036
3567346,1,3,12.30,290.1451,-7.6677
3567366,1,3,11.47,290.1380,-7.6627
3567372,1,3,9.76,290.1390,-7.6633
3672093,1,3,8.12,290.1914,-5.8901
3758018,1,3,10.57,290.1937,-8.3617
3763290,1,3,12.37,290.1804,-9.5894
3764108,1,3,8.34,290.2711,-9.7778
3769603,1,3,9.70,290.2162,-11.1218
3770318,1,3,6.00,290.2154,-11.3009
